portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf
PF00015162,no_desk_id,OFF00001002,C,4/6/2017," 55,000,000 ",M,-0.00151,CHF,-0.42513," 54,828,538 ",4/6/2017,TRUE,7/3/2017,E,FALSE,TRUE,2%," 171,462.50 ",88,0,88,88,2%
PF00015163,no_desk_id,OFF00001002,C,4/6/2017," 59,400,000 ",M,-0.00151,CHF,-0.42513," 58,942,208 ",4/6/2017,TRUE,10/3/2017,E,FALSE,TRUE,2%," 457,792.50 ",180,0,180,180,2%
PF00015165,no_desk_id,OFF00001002,C,4/6/2017," 11,000,000 ",M,-0.00151,CHF,-0.42513," 10,993,263 ",4/6/2017,TRUE,4/28/2017,E,FALSE,TRUE,1%," 6,737.50 ",22,0,22,22,1%
PF00015167,no_desk_id,OFF00001002,C,4/6/2017," 24,409,000 ",M,-0.00151,CHF,-0.42513," 24,329,406 ",4/6/2017,TRUE,7/7/2017,E,FALSE,TRUE,2%," 79,593.68 ",92,0,92,92,2%
PF00015168,no_desk_id,OFF00001002,C,4/6/2017," 24,387,000 ",M,-0.00151,CHF,-0.42513," 24,307,478 ",4/6/2017,TRUE,7/7/2017,E,FALSE,TRUE,2%," 79,521.94 ",92,0,92,92,2%
PF00015169,no_desk_id,OFF00001002,C,4/6/2017," 124,289,000 ",M,-0.00151,CHF,-0.42513," 124,268,285 ",4/6/2017,TRUE,4/13/2017,E,FALSE,TRUE,1%," 20,714.83 ",7,0,7,7,1%
PF00015185,no_desk_id,OFF00001002,B,4/17/2017," 154,000,000 ",N,-0.00151,GBP,0.5911415," 153,991,140 ",4/12/2017,TRUE,4/25/2017,C,FALSE,TRUE,0%," 8,859.76 ",13,-5,8,13,0%
PF00015197,no_desk_id,OFF00001002,C,4/18/2017," 41,800,000 ",M,-0.00151,CHF,-0.42513," 41,791,954 ",4/18/2017,TRUE,4/25/2017,E,FALSE,TRUE,1%," 8,046.50 ",7,0,7,7,1%
PF00015198,no_desk_id,OFF00001002,C,4/18/2017," 79,233,000 ",M,-0.00151,CHF,-0.42513," 79,217,748 ",4/18/2017,TRUE,4/25/2017,E,FALSE,TRUE,1%," 15,252.35 ",7,0,7,7,1%
PF00013725,no_desk_id,OFF00001002,C,2/18/2016," 43,450,000 ",M,-0.00232,CHF,-0.643019048," 43,446,198 ",2/18/2016,TRUE,2/25/2016,E,FALSE,TRUE,1%," 3,801.88 ",7,0,7,7,1%
PF00013731,no_desk_id,OFF00001002,B,2/23/2016," 69,608,000 ",N,-0.00232,GBP,0.999211429," 69,600,925 ",2/22/2016,TRUE,3/2/2016,C,FALSE,TRUE,1%," 7,074.51 ",9,-1,8,9,1%
PF00013735,no_desk_id,OFF00001002,B,2/24/2016," 33,000,000 ",U,-0.00232,JPY,0.097976191," 33,024,218 ",2/23/2016,TRUE,3/29/2016,F,FALSE,TRUE,-1%," -24,217.76 ",35,-1,34,35,-1%
PF00013736,no_desk_id,OFF00001002,B,2/24/2016," 33,000,000 ",T,-0.00232,USD,1.140769048," 33,000,303 ",2/23/2016,TRUE,3/29/2016,B,FALSE,TRUE,0%, -302.50 ,35,-1,34,35,0%
PF00013739,no_desk_id,OFF00001002,C,2/23/2016," 57,464,000 ",M,-0.00232,CHF,-0.643019048," 57,458,972 ",2/23/2016,TRUE,3/1/2016,E,FALSE,TRUE,1%," 5,028.10 ",7,0,7,7,1%
PF00013740,no_desk_id,OFF00001002,B,2/23/2016," 73,392,000 ",N,-0.00232,GBP,0.999211429," 73,384,541 ",2/23/2016,TRUE,3/2/2016,C,FALSE,TRUE,1%," 7,459.09 ",8,0,8,8,1%
PF00013746,no_desk_id,OFF00001002,C,2/25/2016," 18,117,000 ",M,-0.00232,CHF,-0.643019048," 18,115,641 ",2/25/2016,TRUE,3/3/2016,E,FALSE,TRUE,1%," 1,358.77 ",7,0,7,7,1%
PF00013850,no_desk_id,OFF00001002,B,4/11/2016," 38,500,000 ",T,-0.00335,USD,1.222221429," 38,507,060 ",4/7/2016,TRUE,6/10/2016,B,FALSE,TRUE,0%," -7,059.63 ",64,-4,60,64,0%
PF00013852,no_desk_id,OFF00001002,B,4/11/2016," 41,250,000 ",T,-0.00335,USD,1.222221429," 41,257,942 ",4/7/2016,TRUE,6/13/2016,B,FALSE,TRUE,0%," -7,942.15 ",67,-4,63,67,0%
PF00013854,no_desk_id,OFF00001002,C,4/7/2016," 54,186,000 ",M,-0.00335,CHF,-0.532171429," 54,086,012 ",4/7/2016,TRUE,7/7/2016,E,FALSE,TRUE,1%," 99,988.22 ",91,0,91,91,1%
PF00013857,no_desk_id,OFF00001002,C,4/8/2016," 64,295,000 ",M,-0.00335,CHF,-0.532171429," 64,289,374 ",4/8/2016,TRUE,4/15/2016,E,FALSE,TRUE,1%," 5,625.81 ",7,0,7,7,1%
PF00013859,no_desk_id,OFF00001002,C,4/8/2016," 26,466,000 ",M,-0.00335,CHF,-0.532171429," 26,463,684 ",4/8/2016,TRUE,4/15/2016,E,FALSE,TRUE,1%," 2,315.77 ",7,0,7,7,1%
PF00013195,no_desk_id,OFF00001002,C,9/2/2015," 22,000,000 ",M,-0.00099,CHF,-0.560227273," 21,999,187 ",9/2/2015,TRUE,9/9/2015,E,FALSE,TRUE,0%, 812.78 ,7,0,7,7,0%
PF00013198,no_desk_id,OFF00001002,C,9/2/2015," 178,200,000 ",M,-0.00099,CHF,-0.560227273," 178,163,964 ",9/2/2015,TRUE,9/28/2015,E,FALSE,TRUE,0%," 36,036.00 ",26,0,26,26,0%
PF00013199,no_desk_id,OFF00001002,C,9/2/2015," 141,999,000 ",M,-0.00099,CHF,-0.560227273," 141,998,290 ",9/2/2015,TRUE,9/3/2015,E,FALSE,TRUE,0%, 710.00 ,1,0,1,1,0%
PF00013203,no_desk_id,OFF00001002,B,9/7/2015," 212,300,000 ",T,-0.00099,USD,0.852663636," 212,292,039 ",9/3/2015,TRUE,10/7/2015,B,FALSE,TRUE,0%," 7,960.95 ",34,-4,30,34,0%
PF00013204,no_desk_id,OFF00001002,B,9/7/2015," 33,000,000 ",T,-0.00099,USD,0.852663636," 32,999,038 ",9/3/2015,TRUE,10/7/2015,B,FALSE,TRUE,0%, 962.47 ,34,-4,30,34,0%
PF00013207,no_desk_id,OFF00001002,C,9/4/2015," 429,000 ",M,-0.00099,CHF,-0.560227273," 428,984 ",9/4/2015,TRUE,9/11/2015,E,FALSE,TRUE,0%, 15.85 ,7,0,7,7,0%
PF00013676,no_desk_id,OFF00001002,C,2/1/2016," 70,873,000 ",M,-0.00232,CHF,-0.643019048," 70,738,637 ",2/1/2016,TRUE,5/2/2016,E,FALSE,TRUE,1%," 134,363.40 ",91,0,91,91,1%
PF00013677,no_desk_id,OFF00001002,C,2/3/2016," 121,000,000 ",M,-0.00232,CHF,-0.643019048," 120,774,268 ",2/1/2016,TRUE,5/6/2016,E,FALSE,TRUE,1%," 225,732.22 ",95,-2,93,95,1%
PF00013681,no_desk_id,OFF00001002,C,2/3/2016," 55,000,000 ",M,-0.00232,CHF,-0.643019048," 54,897,394 ",2/2/2016,TRUE,5/6/2016,E,FALSE,TRUE,1%," 102,605.56 ",94,-1,93,94,1%
PF00013682,no_desk_id,OFF00001002,C,2/3/2016," 27,500,000 ",M,-0.00232,CHF,-0.643019048," 27,447,292 ",2/2/2016,TRUE,5/6/2016,E,FALSE,TRUE,1%," 52,708.33 ",94,-1,93,94,1%
PF00013690,no_desk_id,OFF00001002,C,2/5/2016," 44,000,000 ",M,-0.00232,CHF,-0.643019048," 43,917,696 ",2/5/2016,TRUE,5/6/2016,E,FALSE,TRUE,1%," 82,304.44 ",91,0,91,91,1%
PF00013691,no_desk_id,OFF00001002,C,2/5/2016," 3,982,000 ",M,-0.00232,CHF,-0.643019048," 3,974,060 ",2/5/2016,TRUE,5/12/2016,E,FALSE,TRUE,1%," 7,939.67 ",97,0,97,97,1%
PF00013696,no_desk_id,OFF00001002,C,2/8/2016," 48,620,000 ",M,-0.00232,CHF,-0.643019048," 48,529,054 ",2/8/2016,TRUE,5/9/2016,E,FALSE,TRUE,1%," 90,946.41 ",91,0,91,91,1%
PF00013697,no_desk_id,OFF00001001,A,2/9/2016," 110,000,000 ",T,-0.00232,USD,1.140769048," 109,997,250 ",2/9/2016,TRUE,5/9/2016,A,FALSE,TRUE,0%," 2,749.93 ",90,0,90,90,0%
PF00013700,no_desk_id,OFF00001002,C,2/9/2016," 147,455,000 ",M,-0.00232,CHF,-0.643019048," 147,442,098 ",2/9/2016,TRUE,2/16/2016,E,FALSE,TRUE,1%," 12,902.31 ",7,0,7,7,1%
PF00013712,no_desk_id,OFF00001002,B,2/15/2016," 44,000,000 ",T,-0.00232,USD,1.140769048," 44,000,177 ",2/11/2016,TRUE,3/15/2016,B,FALSE,TRUE,0%, -177.22 ,33,-4,29,33,0%
PF00013713,no_desk_id,OFF00001002,B,2/15/2016," 44,000,000 ",T,-0.00232,USD,1.140769048," 44,000,177 ",2/11/2016,TRUE,3/15/2016,B,FALSE,TRUE,0%, -177.22 ,33,-4,29,33,0%
PF00014509,no_desk_id,OFF00001002,B,10/17/2016," 44,000,000 ",T,-0.00371,USD,1.577814762," 44,007,579 ",10/13/2016,TRUE,11/17/2016,B,FALSE,TRUE,0%," -7,579.08 ",35,-4,31,35,0%
PF00014511,no_desk_id,OFF00001002,B,10/17/2016," 5,500,000 ",T,-0.00371,USD,1.577814762," 5,500,917 ",10/13/2016,TRUE,11/16/2016,B,FALSE,TRUE,0%, -916.82 ,34,-4,30,34,0%
PF00014512,no_desk_id,OFF00001002,B,10/17/2016," 234,300,000 ",T,-0.00371,USD,1.577814762," 234,340,359 ",10/14/2016,TRUE,11/17/2016,B,FALSE,TRUE,0%," -40,358.62 ",34,-3,31,34,0%
PF00015054,no_desk_id,OFF00001002,C,3/8/2017," 117,700,000 ",M,-0.00161,CHF,-0.502608696," 117,682,149 ",3/8/2017,TRUE,3/15/2017,E,FALSE,TRUE,1%," 17,851.17 ",7,0,7,7,1%
PF00015055,no_desk_id,OFF00001002,C,3/8/2017," 103,961,000 ",M,-0.00161,CHF,-0.502608696," 103,945,233 ",3/8/2017,TRUE,3/15/2017,E,FALSE,TRUE,1%," 15,767.42 ",7,0,7,7,1%
PF00015058,no_desk_id,OFF00001002,B,3/13/2017," 27,500,000 ",T,-0.00161,USD,1.806910435," 27,506,158 ",3/9/2017,TRUE,4/13/2017,B,FALSE,TRUE,0%," -6,158.32 ",35,-4,31,35,0%
PF00015059,no_desk_id,OFF00001001,A,3/13/2017," 41,250,000 ",T,-0.00161,USD,1.806910435," 41,259,237 ",3/9/2017,TRUE,4/13/2017,A,FALSE,TRUE,0%," -9,237.48 ",35,-4,31,35,0%
PF00015061,no_desk_id,OFF00001001,A,3/13/2017," 3,850,000 ",T,-0.00161,USD,1.806910435," 3,852,067 ",3/9/2017,TRUE,6/13/2017,A,FALSE,TRUE,0%," -2,067.28 ",96,-4,92,96,0%
PF00015063,no_desk_id,OFF00001002,C,3/10/2017," 41,184,000 ",M,-0.00161,CHF,-0.502608696," 41,150,309 ",3/10/2017,TRUE,4/10/2017,E,FALSE,TRUE,1%," 33,690.80 ",31,0,31,31,1%
PF00015064,no_desk_id,OFF00001002,C,3/10/2017," 132,000,000 ",M,-0.00161,CHF,-0.502608696," 131,978,953 ",3/10/2017,TRUE,3/17/2017,E,FALSE,TRUE,1%," 21,046.67 ",7,0,7,7,1%
PF00015066,no_desk_id,OFF00001002,C,3/10/2017," 26,147,000 ",M,-0.00161,CHF,-0.502608696," 26,142,831 ",3/10/2017,TRUE,3/17/2017,E,FALSE,TRUE,1%," 4,168.99 ",7,0,7,7,1%
PF00015199,no_desk_id,OFF00001002,C,4/18/2017," 78,650,000 ",M,-0.00151,CHF,-0.42513," 78,393,535 ",4/18/2017,TRUE,7/18/2017,E,FALSE,TRUE,2%," 256,464.54 ",91,0,91,91,2%
PF00015201,no_desk_id,OFF00001002,C,4/18/2017," 24,200,000 ",M,-0.00151,CHF,-0.42513," 24,121,088 ",4/18/2017,TRUE,7/18/2017,E,FALSE,TRUE,2%," 78,912.17 ",91,0,91,91,2%
PF00015203,no_desk_id,OFF00001002,C,4/19/2017," 11,616,000 ",M,-0.00151,CHF,-0.42513," 11,578,122 ",4/19/2017,TRUE,7/19/2017,E,FALSE,TRUE,2%," 37,877.84 ",91,0,91,91,2%
PF00015204,no_desk_id,OFF00001002,C,4/19/2017," 12,254,000 ",M,-0.00151,CHF,-0.42513," 12,214,042 ",4/19/2017,TRUE,7/19/2017,E,FALSE,TRUE,2%," 39,958.25 ",91,0,91,91,2%
PF00015205,no_desk_id,OFF00001002,C,4/19/2017," 93,500,000 ",M,-0.00151,CHF,-0.42513," 93,482,001 ",4/19/2017,TRUE,4/26/2017,E,FALSE,TRUE,1%," 17,998.75 ",7,0,7,7,1%
PF00015209,no_desk_id,OFF00001002,C,4/20/2017," 124,344,000 ",M,-0.00151,CHF,-0.42513," 124,319,822 ",4/20/2017,TRUE,4/27/2017,E,FALSE,TRUE,1%," 24,178.00 ",7,0,7,7,1%
PF00015215,no_desk_id,OFF00001001,A,4/21/2017," 205,744,000 ",T,-0.00151,USD,1.509442," 205,809,573 ",4/21/2017,TRUE,5/22/2017,A,FALSE,TRUE,0%," -65,573.22 ",31,0,31,31,0%
PF00015218,no_desk_id,OFF00001001,A,4/24/2017," 76,956,000 ",T,-0.00151,USD,1.509442," 77,016,351 ",4/24/2017,TRUE,7/24/2017,A,FALSE,TRUE,0%," -60,350.87 ",91,0,91,91,0%
PF00015221,no_desk_id,OFF00001002,B,4/25/2017," 11,000 ",N,-0.00151,GBP,0.5911415," 10,999 ",4/25/2017,TRUE,5/2/2017,C,FALSE,TRUE,0%, 0.63 ,7,0,7,7,0%
PF00015223,no_desk_id,OFF00001002,C,4/25/2017," 82,742,000 ",M,-0.00151,CHF,-0.42513," 82,725,911 ",4/25/2017,TRUE,5/2/2017,E,FALSE,TRUE,1%," 16,088.72 ",7,0,7,7,1%
PF00015246,no_desk_id,OFF00001001,A,5/2/2017," 22,000,000 ",T,-0.00151,USD,1.509442," 22,011,813 ",4/28/2017,TRUE,8/2/2017,A,FALSE,TRUE,0%," -11,813.01 ",96,-4,92,96,0%
PF00015247,no_desk_id,OFF00001002,B,5/2/2017," 33,000,000 ",T,-0.00151,USD,1.509442," 33,017,720 ",4/28/2017,TRUE,8/2/2017,B,FALSE,TRUE,0%," -17,719.51 ",96,-4,92,96,0%
PF00015248,no_desk_id,OFF00001002,B,5/2/2017," 154,000,000 ",N,-0.00151,GBP,0.5911415," 153,991,140 ",4/28/2017,TRUE,5/9/2017,C,FALSE,TRUE,0%," 8,859.76 ",11,-4,7,11,0%
PF00015253,no_desk_id,OFF00001002,C,4/28/2017," 45,056,000 ",M,-0.00151,CHF,-0.42513," 45,047,239 ",4/28/2017,TRUE,5/5/2017,E,FALSE,TRUE,1%," 8,760.89 ",7,0,7,7,1%
PF00015269,no_desk_id,OFF00001002,C,5/5/2017," 41,943,000 ",M,-0.00157,CHF,-0.445556522," 41,806,872 ",5/5/2017,TRUE,8/8/2017,E,FALSE,TRUE,2%," 136,128.34 ",95,0,95,95,2%
PF00015271,no_desk_id,OFF00001002,C,5/5/2017," 159,500,000 ",M,-0.00157,CHF,-0.445556522," 159,016,095 ",5/5/2017,TRUE,8/2/2017,E,FALSE,TRUE,2%," 483,905.28 ",89,0,89,89,2%
PF00015273,no_desk_id,OFF00001001,A,5/9/2017," 264,000,000 ",T,-0.00157,USD,1.597373044," 264,209,312 ",5/9/2017,TRUE,8/9/2017,A,FALSE,TRUE,0%," -209,312.49 ",92,0,92,92,0%
PF00015275,no_desk_id,OFF00001002,B,5/11/2017," 33,000,000 ",N,-0.00157,GBP,0.604267391," 32,990,455 ",5/9/2017,TRUE,6/12/2017,C,FALSE,TRUE,0%," 9,544.64 ",34,-2,32,34,0%
PF00015638,no_desk_id,OFF00001002,C,10/26/2017," 323,059 ",M,-0.00103,CHF,-0.515290909," 2,925,764 ",10/26/2017,TRUE,10/31/2017,E,FALSE,TRUE,0%," -2,602,704.73 ",5,0,5,5,0%
PF00013366,no_desk_id,OFF00001002,C,10/20/2015," 95,029,000 ",M,-0.00113,CHF,-0.568227273," 95,025,489 ",10/20/2015,TRUE,10/27/2015,E,FALSE,TRUE,0%," 3,510.79 ",7,0,7,7,0%
PF00013367,no_desk_id,OFF00001002,C,10/20/2015," 3,795,000 ",M,-0.00113,CHF,-0.568227273," 3,794,860 ",10/20/2015,TRUE,10/27/2015,E,FALSE,TRUE,0%, 140.20 ,7,0,7,7,0%
PF00013787,no_desk_id,OFF00001002,C,3/10/2016," 38,137,000 ",M,-0.0027,CHF,-0.5414," 38,133,663 ",3/10/2016,TRUE,3/17/2016,E,FALSE,TRUE,1%," 3,336.99 ",7,0,7,7,1%
PF00013788,no_desk_id,OFF00001001,A,3/11/2016," 150,700,000 ",T,-0.0027,USD,1.109958696," 150,711,555 ",3/10/2016,TRUE,6/14/2016,A,FALSE,TRUE,0%," -11,554.55 ",96,-1,95,96,0%
PF00013790,no_desk_id,OFF00001002,B,3/14/2016," 44,000,000 ",T,-0.0027,USD,1.109958696," 44,001,895 ",3/11/2016,TRUE,4/15/2016,B,FALSE,TRUE,0%," -1,894.53 ",35,-3,32,35,0%
PF00013791,no_desk_id,OFF00001002,B,3/11/2016," 82,500,000 ",N,-0.0027,GBP,0.922458261," 82,462,880 ",3/11/2016,TRUE,4/14/2016,C,FALSE,TRUE,1%," 37,119.59 ",34,0,34,34,1%
PF00013907,no_desk_id,OFF00001002,B,4/26/2016," 74,976,000 ",N,-0.00335,GBP,1.011681905," 74,968,667 ",4/25/2016,TRUE,5/4/2016,C,FALSE,TRUE,1%," 7,332.55 ",9,-1,8,9,1%
PF00013908,no_desk_id,OFF00001002,C,4/25/2016," 77,000,000 ",M,-0.00335,CHF,-0.532171429," 76,993,263 ",4/25/2016,TRUE,5/2/2016,E,FALSE,TRUE,1%," 6,737.50 ",7,0,7,7,1%
PF00013909,no_desk_id,OFF00001002,C,4/25/2016," 86,449,000 ",M,-0.00335,CHF,-0.532171429," 86,441,436 ",4/25/2016,TRUE,5/2/2016,E,FALSE,TRUE,1%," 7,564.29 ",7,0,7,7,1%
PF00013910,no_desk_id,OFF00001002,C,4/25/2016," 55,055,000 ",M,-0.00335,CHF,-0.532171429," 55,050,183 ",4/25/2016,TRUE,5/2/2016,E,FALSE,TRUE,1%," 4,817.31 ",7,0,7,7,1%
PF00013912,no_desk_id,OFF00001002,C,4/25/2016," 65,945,000 ",M,-0.00335,CHF,-0.532171429," 65,938,406 ",4/25/2016,TRUE,5/3/2016,E,FALSE,TRUE,1%," 6,594.50 ",8,0,8,8,1%
PF00013913,no_desk_id,OFF00001002,C,4/25/2016," 209,495,000 ",M,-0.00335,CHF,-0.532171429," 209,492,498 ",4/25/2016,TRUE,4/26/2016,E,FALSE,TRUE,1%," 2,502.30 ",1,0,1,1,1%
PF00013919,no_desk_id,OFF00001002,B,4/26/2016," 68,024,000 ",N,-0.00335,GBP,1.011681905," 68,017,347 ",4/26/2016,TRUE,5/4/2016,C,FALSE,TRUE,1%," 6,652.66 ",8,0,8,8,1%
PF00013958,no_desk_id,OFF00001001,A,5/9/2016," 77,000,000 ",T,-0.00343,USD,1.094665909," 77,025,590 ",5/9/2016,TRUE,8/9/2016,A,FALSE,TRUE,0%," -25,589.61 ",92,0,92,92,0%
PF00013959,no_desk_id,OFF00001002,C,5/9/2016," 44,000,000 ",M,-0.00343,CHF,-0.451272727," 43,919,040 ",5/9/2016,TRUE,8/9/2016,E,FALSE,TRUE,1%," 80,960.00 ",92,0,92,92,1%
PF00013960,no_desk_id,OFF00001002,C,5/9/2016," 36,773,000 ",M,-0.00343,CHF,-0.451272727," 36,769,782 ",5/9/2016,TRUE,5/16/2016,E,FALSE,TRUE,1%," 3,217.64 ",7,0,7,7,1%
PF00013962,no_desk_id,OFF00001002,C,5/9/2016," 60,500,000 ",M,-0.00343,CHF,-0.451272727," 60,494,706 ",5/9/2016,TRUE,5/16/2016,E,FALSE,TRUE,1%," 5,293.75 ",7,0,7,7,1%
PF00013965,no_desk_id,OFF00001001,A,5/10/2016," 165,000,000 ",T,-0.00343,USD,1.094665909," 165,054,835 ",5/10/2016,TRUE,8/10/2016,A,FALSE,TRUE,0%," -54,834.88 ",92,0,92,92,0%
PF00014490,no_desk_id,OFF00001002,C,10/7/2016," 31,471,000 ",M,-0.00371,CHF,-0.485485714," 31,467,940 ",10/7/2016,TRUE,10/14/2016,E,FALSE,TRUE,1%," 3,059.68 ",7,0,7,7,1%
PF00012480,no_desk_id,OFF00001002,C,1/5/2015," 90,728,000 ",M,0.00016,CHF,-0.314090909," 90,691,709 ",1/5/2015,TRUE,3/6/2015,E,FALSE,TRUE,0%," 36,291.20 ",60,0,60,60,0%
PF00012482,no_desk_id,OFF00001002,C,1/5/2015," 33,000,000 ",M,0.00016,CHF,-0.314090909," 32,993,263 ",1/5/2015,TRUE,2/9/2015,E,FALSE,TRUE,0%," 6,737.50 ",35,0,35,35,0%
PF00012483,no_desk_id,OFF00001002,C,1/5/2015," 20,768,000 ",M,0.00016,CHF,-0.314090909," 20,755,383 ",1/5/2015,TRUE,3/27/2015,E,FALSE,TRUE,0%," 12,616.56 ",81,0,81,81,0%
PF00012484,no_desk_id,OFF00001002,C,1/5/2015," 35,332,000 ",M,0.00016,CHF,-0.314090909," 35,310,536 ",1/5/2015,TRUE,3/27/2015,E,FALSE,TRUE,0%," 21,464.19 ",81,0,81,81,0%
PF00012485,no_desk_id,OFF00001002,C,1/6/2015," 74,877,000 ",M,0.00016,CHF,-0.314090909," 74,876,709 ",1/5/2015,TRUE,1/6/2015,E,FALSE,TRUE,0%, 291.19 ,1,-1,0,1,0%
PF00012487,no_desk_id,OFF00001002,C,1/6/2015," 22,000,000 ",M,0.00016,CHF,-0.314090909," 21,999,316 ",1/6/2015,TRUE,1/13/2015,E,FALSE,TRUE,0%, 684.44 ,7,0,7,7,0%
PF00012488,no_desk_id,OFF00001002,C,1/6/2015," 46,200,000 ",M,0.00016,CHF,-0.314090909," 46,198,563 ",1/6/2015,TRUE,1/13/2015,E,FALSE,TRUE,0%," 1,437.33 ",7,0,7,7,0%
PF00012490,no_desk_id,OFF00001002,C,1/6/2015," 147,400,000 ",M,0.00016,CHF,-0.314090909," 147,373,345 ",1/6/2015,TRUE,2/6/2015,E,FALSE,TRUE,0%," 26,654.83 ",31,0,31,31,0%
PF00012491,no_desk_id,OFF00001002,C,1/6/2015," 71,610,000 ",M,0.00016,CHF,-0.314090909," 71,609,722 ",1/6/2015,TRUE,1/7/2015,E,FALSE,TRUE,0%, 278.48 ,1,0,1,1,0%
PF00012493,no_desk_id,OFF00001002,C,1/7/2015," 187,000 ",M,0.00016,CHF,-0.314090909," 186,960 ",1/7/2015,TRUE,2/13/2015,E,FALSE,TRUE,0%, 40.36 ,37,0,37,37,0%
PF00012496,no_desk_id,OFF00001002,B,1/12/2015," 55,000,000 ",N,0.00016,GBP,0.918294091," 54,994,199 ",1/8/2015,TRUE,1/19/2015,C,FALSE,TRUE,1%," 5,800.76 ",11,-4,7,11,1%
PF00012497,no_desk_id,OFF00001002,B,1/12/2015," 136,400,000 ",T,0.00016,USD,0.593886364," 136,375,415 ",1/8/2015,TRUE,3/12/2015,B,FALSE,TRUE,0%," 24,585.46 ",63,-4,59,63,0%
PF00012518,no_desk_id,OFF00001002,B,1/23/2015," 44,000,000 ",T,0.00016,USD,0.593886364," 43,997,348 ",1/22/2015,TRUE,2/26/2015,B,FALSE,TRUE,0%," 2,652.06 ",35,-1,34,35,0%
PF00012519,no_desk_id,OFF00001002,C,1/23/2015," 22,143,000 ",M,0.00016,CHF,-0.314090909," 22,142,311 ",1/23/2015,TRUE,1/30/2015,E,FALSE,TRUE,0%, 688.89 ,7,0,7,7,0%
PF00012523,no_desk_id,OFF00001002,C,1/28/2015," 20,515,000 ",M,0.00016,CHF,-0.314090909," 20,511,239 ",1/28/2015,TRUE,2/27/2015,E,FALSE,TRUE,0%," 3,761.08 ",30,0,30,30,0%
PF00012772,no_desk_id,OFF00001002,B,5/11/2015," 11,000,000 ",T,-0.00042,USD,0.664659524," 10,999,526 ",5/6/2015,TRUE,6/11/2015,B,FALSE,TRUE,0%, 473.59 ,36,-5,31,36,0%
PF00012777,no_desk_id,OFF00001002,B,5/12/2015," 66,000,000 ",N,-0.00042,GBP,0.902950952," 65,992,913 ",5/7/2015,TRUE,5/19/2015,C,FALSE,TRUE,1%," 7,087.46 ",12,-5,7,12,1%
PF00012784,no_desk_id,OFF00001001,A,5/8/2015," 110,000,000 ",T,-0.00042,USD,0.664659524," 109,983,319 ",5/8/2015,TRUE,8/7/2015,A,FALSE,TRUE,0%," 16,680.80 ",91,0,91,91,0%
PF00012791,no_desk_id,OFF00001001,A,5/13/2015," 33,000,000 ",T,-0.00042,USD,0.664659524," 32,998,639 ",5/12/2015,TRUE,6/15/2015,A,FALSE,TRUE,0%," 1,361.19 ",34,-1,33,34,0%
PF00012801,no_desk_id,OFF00001002,C,5/13/2015," 1,485,000 ",M,-0.00042,CHF,-0.529971429," 1,484,963 ",5/13/2015,TRUE,5/20/2015,E,FALSE,TRUE,0%, 37.13 ,7,0,7,7,0%
PF00012805,no_desk_id,OFF00001002,C,5/15/2015," 44,154,000 ",M,-0.00042,CHF,-0.529971429," 44,152,712 ",5/15/2015,TRUE,5/22/2015,E,FALSE,TRUE,0%," 1,287.83 ",7,0,7,7,0%
PF00012807,no_desk_id,OFF00001002,C,5/18/2015," 187,000,000 ",M,-0.00042,CHF,-0.529971429," 186,993,767 ",5/18/2015,TRUE,5/26/2015,E,FALSE,TRUE,0%," 6,233.33 ",8,0,8,8,0%
PF00012810,no_desk_id,OFF00001002,C,5/18/2015," 40,337,000 ",M,-0.00042,CHF,-0.529971429," 40,335,655 ",5/18/2015,TRUE,5/26/2015,E,FALSE,TRUE,0%," 1,344.57 ",8,0,8,8,0%
PF00012818,no_desk_id,OFF00001001,A,5/26/2015," 16,500,000 ",T,-0.00042,USD,0.664659524," 16,499,361 ",5/21/2015,TRUE,6/26/2015,A,FALSE,TRUE,0%, 639.35 ,36,-5,31,36,0%
PF00012819,no_desk_id,OFF00001002,B,5/26/2015," 22,000,000 ",T,-0.00042,USD,0.664659524," 21,999,337 ",5/21/2015,TRUE,6/26/2015,B,FALSE,TRUE,0%, 663.04 ,36,-5,31,36,0%
PF00012820,no_desk_id,OFF00001002,B,5/26/2015," 66,000,000 ",N,-0.00042,GBP,0.902950952," 65,993,925 ",5/21/2015,TRUE,6/1/2015,C,FALSE,TRUE,1%," 6,075.06 ",11,-5,6,11,1%
PF00015138,no_desk_id,OFF00001002,B,4/3/2017," 137,500,000 ",T,-0.00161,USD,1.806910435," 137,529,798 ",3/30/2017,TRUE,5/3/2017,B,FALSE,TRUE,0%," -29,798.12 ",34,-4,30,34,0%
PF00015139,no_desk_id,OFF00001002,B,3/31/2017," 154,000,000 ",N,-0.00161,GBP,0.72609087," 153,991,140 ",3/30/2017,TRUE,4/10/2017,C,FALSE,TRUE,0%," 8,859.76 ",11,-1,10,11,0%
PF00015140,no_desk_id,OFF00001002,C,3/30/2017," 506,000 ",M,-0.00161,CHF,-0.502608696," 505,567 ",3/30/2017,TRUE,4/28/2017,E,FALSE,TRUE,1%, 432.91 ,29,0,29,29,1%
